"","self_spending","self_defense","self_medical","self_job","self_blacks","self_business","fed_socSecurity","fed_publicSch","fed_border","fed_crime","fed_welfare","fed_highway","fed_povertyAid","fed_environment","resid_Place","resid_identity","FT_DemParty","FT_RepParty","FT_Joe_pre","FT_Trump_pre","FT_Joe_post","FT_Trump_post","FT_rural","FT_OutParty","rural_get_more","rural_influence","rural_respect","rr_work","rr_slavery","rr_less","rr_harder","gender_factor","educ_factor","race_factor","Church_factor","PARTY","pid7","BIDEN","TRUMP"
"6169",7,5,2,3,2,1,1,1,3,3,3,1,1,1,"Small Town","Small Town Person",75,0,85,0,85,0,60,0,7,7,6,5,1,2,5,"Female","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"6170",5,4,3,3,4,2,3,2,3,3,3,1,3,1,"Suburb","City Person",60,30,85,0,70,0,40,30,4,3,4,4,1,3,5,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"6171",7,4,1,NA,7,NA,2,2,1,1,1,1,1,2,"Small Town","City Person",50,50,0,60,NA,NA,NA,50,6,4,1,5,5,3,2,"Male","Less than High School","White","Never","Independent",4,FALSE,TRUE
"6172",5,NA,3,6,2,1,3,3,4,4,3,3,3,1,NA,NA,50,50,60,60,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","White",NA,"Republican",5,FALSE,FALSE
"6173",NA,5,4,4,4,5,1,1,3,1,2,1,1,3,"Rural Area","Country Person",40,85,30,85,15,85,100,40,6,7,6,2,2,3,3,"Male","Some College","White",NA,"Republican",7,FALSE,TRUE
"6174",7,7,1,1,1,1,1,1,3,1,1,3,1,1,"City","City Person",70,50,70,0,100,0,40,70,4,4,4,4,2,2,5,"Female","Some College","Hispanic",NA,"Republican",6,TRUE,FALSE
"6175",NA,1,NA,1,1,3,3,1,3,3,3,1,2,1,"City","City Person",60,0,85,0,100,0,50,0,6,1,4,4,1,2,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"6176",5,3,2,3,1,2,2,2,3,2,2,2,2,1,"City","City Person",75,30,75,15,75,0,50,30,2,2,4,4,2,2,4,"Male","Graduate Degree","White",NA,"Democrat",2,TRUE,FALSE
"6177",6,4,6,4,3,1,2,1,4,1,2,1,2,1,"City","City Person",85,0,100,0,40,60,NA,85,4,4,4,1,4,3,3,"Male","Graduate Degree","Hispanic","A few times a year","Independent",4,FALSE,TRUE
"6178",5,4,3,4,2,2,3,1,3,3,2,3,3,1,"Small Town","Suburb Person",80,30,70,0,80,0,NA,30,5,4,4,5,1,1,4,"Female","Graduate Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"6179",NA,5,4,6,7,NA,2,5,1,1,5,3,3,3,"Suburb","Suburb Person",0,70,15,100,0,85,85,0,4,4,4,1,5,5,1,"Male","Some College","White","Every week","Republican",7,FALSE,TRUE
"6180",4,6,4,5,6,3,1,1,2,3,5,3,3,3,"Rural Area","Country Person",0,85,0,85,30,85,100,0,4,6,4,1,5,5,3,"Female","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"6181",6,NA,3,NA,1,1,1,1,5,4,1,3,1,1,NA,NA,85,0,70,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White","A few times a year","Democrat",2,FALSE,FALSE
"6182",6,6,2,2,1,2,1,1,1,1,3,1,1,1,"City","City Person",85,70,95,65,70,60,85,70,4,4,4,5,2,4,4,"Female","Some College","Black","Once or twice a month","Democrat",1,TRUE,FALSE
"6183",5,4,4,3,2,1,3,2,3,3,3,3,2,2,"Small Town","Small Town Person",70,30,60,0,85,0,70,30,4,6,6,4,2,2,5,"Male","Some College","White",NA,"Democrat",2,TRUE,FALSE
"6184",7,1,1,1,1,1,1,1,5,3,1,3,1,1,"Suburb","Suburb Person",65,0,55,0,60,0,NA,0,5,4,4,5,1,1,5,"Male","Some College","White",NA,"Democrat",3,FALSE,FALSE
"6185",7,NA,1,NA,1,NA,1,1,4,3,1,5,1,1,"City","City Person",50,50,15,15,50,50,NA,50,7,4,6,5,1,1,5,"Female","Some College","White",NA,"Independent",4,FALSE,FALSE
"6186",4,NA,3,NA,7,NA,3,3,1,1,3,3,3,3,"City","City Person",50,50,0,70,40,70,50,50,4,4,4,3,5,5,3,"Female","Less than High School","White",NA,"Democrat",3,FALSE,FALSE
"6187",NA,5,5,2,2,2,1,1,4,1,2,1,1,1,"City","City Person",60,50,60,40,85,0,85,50,7,7,7,3,1,1,5,"Female","Bachelor's Degree","Black","Every week","Democrat",1,TRUE,FALSE
"6188",4,4,4,4,3,4,3,1,3,3,3,3,3,3,"City","Suburb Person",30,40,0,60,15,50,90,30,6,6,6,2,3,3,4,"Female","Bachelor's Degree","White",NA,"Independent",4,FALSE,FALSE
"6189",4,5,5,7,7,5,3,3,2,3,4,2,4,3,"Small Town","Small Town Person",0,85,0,100,0,85,85,0,7,6,6,1,5,5,1,"Female","Some College","White",NA,"Republican",7,FALSE,TRUE
"6190",4,4,1,4,2,2,3,2,3,3,3,2,3,1,"Small Town","Small Town Person",60,0,85,0,100,0,40,0,4,4,4,5,1,1,5,"Male","Bachelor's Degree","White","Almost every week","Democrat",3,TRUE,FALSE
"6191",4,4,6,6,5,2,3,3,2,3,4,3,3,1,"City","Suburb Person",30,70,40,85,30,70,70,30,4,4,4,1,5,5,2,"Female","Graduate Degree","White",NA,"Republican",6,FALSE,TRUE
"6192",5,4,2,2,2,1,3,1,4,1,2,1,1,1,"Suburb","Suburb Person",100,0,100,0,100,0,40,0,4,4,6,5,1,3,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"6193",5,2,2,3,2,1,1,1,5,5,1,2,2,1,"City","City Person",55,0,85,0,90,2,50,0,2,2,3,5,1,1,5,"Male","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"6194",7,2,2,2,1,1,2,1,4,5,1,3,1,1,"City","City Person",60,0,60,0,60,0,50,0,6,4,6,3,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",2,TRUE,FALSE
"6195",5,2,1,4,4,1,1,1,5,3,3,4,3,1,NA,NA,70,30,60,15,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Female","Graduate Degree","White",NA,"Democrat",1,FALSE,FALSE
"6196",3,NA,2,NA,NA,NA,1,5,1,5,1,3,5,1,"City","City Person",50,15,50,NA,40,0,50,50,4,4,4,2,2,1,5,"Male","Some College","Black",NA,"Independent",4,TRUE,FALSE
"6197",3,3,1,5,4,1,3,3,2,2,3,2,3,4,"Small Town","Suburb Person",15,70,30,85,15,85,70,15,4,4,4,2,2,4,4,"Female","Graduate Degree","White","Every week","Republican",5,FALSE,TRUE
"6198",7,6,1,2,4,1,3,3,3,3,3,3,3,3,"City","City Person",50,50,50,50,60,40,85,50,6,6,4,2,2,3,2,"Female","Graduate Degree","White",NA,"Independent",4,FALSE,FALSE
"6199",7,1,1,2,2,1,1,1,4,3,1,1,1,1,"City","City Person",80,10,90,0,70,0,85,10,5,2,NA,5,1,1,5,"Female","Some College","White",NA,"Democrat",2,TRUE,FALSE
"6200",4,4,7,4,5,3,3,4,2,3,4,3,3,3,"Small Town","Small Town Person",0,60,40,85,30,65,100,0,6,7,7,4,2,2,4,"Male","Graduate Degree","White","A few times a year","Republican",6,FALSE,TRUE
"6201",3,7,4,6,5,4,1,3,1,3,3,3,3,3,"Small Town","Small Town Person",0,85,0,85,40,70,100,0,6,7,5,2,2,3,5,"Female","Some College","White",NA,"Republican",5,FALSE,TRUE
"6202",6,2,1,5,4,3,1,3,4,3,3,1,1,1,"Suburb","Suburb Person",70,0,85,0,70,0,50,0,4,1,4,5,1,2,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"6203",4,4,3,NA,7,NA,1,2,2,3,3,3,3,1,"Small Town","Country Person",40,50,30,60,40,50,60,40,5,4,4,2,4,3,3,"Female","Some College","Middle Eastern",NA,"Independent",4,FALSE,FALSE
"6204",3,2,3,3,2,3,3,3,2,3,3,1,1,3,"Suburb","Suburb Person",25,25,30,5,60,15,80,25,6,4,6,4,2,2,4,"Male","Graduate Degree","White","Every week","Republican",5,TRUE,FALSE
"6205",4,4,4,4,4,2,2,3,3,2,4,2,3,1,"Suburb","Suburb Person",50,40,60,15,70,30,50,50,5,6,5,3,2,2,2,"Female","Bachelor's Degree","White","Once or twice a month","Republican",6,TRUE,FALSE
"6206",5,5,2,4,2,1,3,3,3,3,3,2,2,1,"Suburb","City Person",60,0,60,0,70,0,15,0,2,2,4,5,1,1,5,"Female","Graduate Degree","Black","A few times a year","Democrat",1,TRUE,FALSE
"6207",6,6,1,NA,NA,1,1,1,3,1,2,1,2,1,"Small Town","Small Town Person",70,15,85,15,100,0,70,15,4,4,6,5,1,1,5,"Female","Some College","Black","Once or twice a month","Democrat",1,TRUE,FALSE
"6208",3,5,7,6,7,5,2,1,1,1,5,1,4,4,"Rural Area","Small Town Person",0,90,0,85,0,100,100,0,4,7,4,1,5,5,2,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"6209",2,5,7,6,6,6,3,3,2,2,5,3,4,4,"Suburb","Suburb Person",0,30,15,65,15,60,70,0,5,4,7,3,2,2,4,"Male","Graduate Degree","White","Every week","Republican",5,FALSE,FALSE
"6210",2,5,6,5,6,5,3,5,1,1,5,3,3,4,"Small Town","Small Town Person",30,70,30,85,0,85,85,30,4,5,4,4,4,4,4,"Female",NA,"White",NA,"Republican",7,FALSE,TRUE
"6211",7,3,2,3,1,4,3,1,4,3,4,3,3,3,"Small Town","Small Town Person",60,40,50,0,60,0,70,40,4,6,4,4,2,2,4,"Female","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"6212",1,7,7,7,4,4,1,2,1,1,5,1,3,3,"Small Town","Small Town Person",15,60,15,60,60,40,70,15,6,7,6,2,4,3,3,"Male","Bachelor's Degree","White","Every week","Republican",5,FALSE,TRUE
"6213",3,NA,NA,NA,NA,NA,3,3,3,5,3,3,3,1,NA,NA,0,100,0,100,0,100,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White","Almost every week","Republican",7,FALSE,FALSE
"6214",7,NA,1,1,1,1,1,1,1,1,1,1,1,1,"Suburb","Suburb Person",100,50,100,50,85,60,85,50,6,4,4,5,2,1,5,"Female","Graduate Degree","Black","Once or twice a month","Democrat",1,TRUE,FALSE
"6215",5,5,4,4,5,5,3,3,1,3,5,1,1,3,"Rural Area","Country Person",50,50,15,85,0,100,NA,50,6,4,4,3,3,2,3,"Female","High School","White","Never","Independent",4,FALSE,FALSE
"6216",4,4,6,6,7,7,1,3,2,1,3,1,3,2,"Suburb","Small Town Person",0,100,NA,NA,0,85,100,0,5,4,6,1,2,2,2,"Male","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"6217",1,5,7,7,5,4,1,1,2,1,5,1,4,5,"Suburb","Country Person",0,50,60,70,50,70,50,0,4,4,4,2,4,5,1,"Male","Some College","White",NA,"Republican",5,FALSE,TRUE
"6218",7,4,4,4,1,4,2,1,3,1,3,1,3,3,NA,NA,60,50,70,30,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","Middle Eastern",NA,"Democrat",3,FALSE,FALSE
"6219",3,7,7,7,4,NA,1,3,1,1,3,1,3,3,"Suburb","Suburb Person",0,100,15,100,0,100,50,0,6,6,4,1,2,4,4,"Female","High School","White","Every week","Republican",7,FALSE,TRUE
"6220",4,6,3,3,3,2,1,2,1,1,4,3,3,1,"Rural Area","Country Person",85,30,85,30,70,0,100,30,4,7,7,1,4,4,1,"Male","High School","Hispanic",NA,"Democrat",1,TRUE,FALSE
"6221",6,1,4,2,1,4,3,1,5,5,2,3,1,3,"Suburb","Suburb Person",65,35,55,10,70,15,100,35,4,4,4,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"6222",4,6,6,4,1,1,3,1,3,2,2,1,1,1,NA,NA,60,0,85,0,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,"Male","Bachelor's Degree","Asian","A few times a year","Independent",4,FALSE,FALSE
"6223",4,NA,6,NA,5,2,3,2,3,2,2,1,2,1,"Rural Area","Country Person",75,30,85,0,85,0,80,75,6,6,6,2,2,2,2,"Male","Bachelor's Degree","White",NA,"Independent",4,TRUE,FALSE
"6224",3,5,6,7,NA,6,3,3,2,2,4,3,3,4,NA,NA,15,70,15,100,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Male","High School","White",NA,"Republican",7,FALSE,FALSE
"6225",7,4,7,1,1,1,3,1,3,5,3,1,1,1,"Suburb","City Person",70,0,100,0,85,0,80,0,4,7,6,5,2,1,5,"Male","Some College","Black","Every week","Democrat",1,FALSE,FALSE
"6226",6,6,4,1,4,NA,1,1,1,2,3,1,1,2,"Suburb","Small Town Person",60,85,15,80,15,85,85,60,4,4,4,2,5,3,3,"Female","Some College","White",NA,"Republican",6,FALSE,TRUE
"6227",5,3,3,3,4,2,2,2,3,2,4,2,4,3,"City","City Person",66,11,77,15,75,10,80,11,6,2,7,2,4,4,1,"Male","Graduate Degree","Native American",NA,"Democrat",1,FALSE,TRUE
"6228",6,1,2,3,3,1,3,3,5,5,3,3,2,1,"Suburb","City Person",70,30,70,0,80,0,40,30,3,1,6,5,1,2,5,"Male","Some College","White",NA,"Democrat",2,TRUE,FALSE
"6229",4,4,3,4,4,3,3,2,3,3,3,1,3,2,"City","Suburb Person",0,0,50,0,0,0,100,0,4,4,4,1,5,5,2,"Male","Bachelor's Degree","White","A few times a year","Republican",6,FALSE,FALSE
"6230",1,7,7,7,7,7,1,5,1,1,3,1,3,5,"City","Suburb Person",0,70,0,100,0,100,85,0,7,7,7,1,4,4,2,"Male","Some College","White","Every week","Republican",7,FALSE,FALSE
"6231",6,4,NA,NA,1,5,1,1,2,1,1,1,1,1,"City","City Person",80,10,80,0,85,0,50,10,4,4,4,4,1,1,5,"Male","High School","Black",NA,"Democrat",1,TRUE,FALSE
"6232",5,3,3,4,2,2,5,1,4,3,4,2,3,2,"City","Small Town Person",60,15,70,0,85,0,40,15,4,2,5,4,1,3,4,"Male","Graduate Degree","White",NA,"Democrat",2,TRUE,FALSE
"6233",4,5,2,2,2,1,1,1,3,1,1,1,1,1,"Small Town","Suburb Person",85,0,100,0,85,0,85,0,6,5,5,4,2,2,4,"Female","Some College","White",NA,"Democrat",3,TRUE,FALSE
"6234",7,5,2,4,3,1,3,1,3,2,1,2,1,1,"City","City Person",70,30,70,0,100,0,40,30,4,4,6,5,2,2,5,"Female","Bachelor's Degree","Asian","Never","Democrat",2,TRUE,FALSE
"6235",4,2,2,7,4,1,3,1,3,3,3,2,4,1,NA,NA,0,100,40,60,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","White",NA,"Republican",7,FALSE,FALSE
"6236",6,5,1,3,2,2,3,1,3,3,1,1,1,1,"Rural Area","Suburb Person",60,15,60,15,70,15,85,15,4,6,4,4,2,2,5,"Male","Bachelor's Degree","White","A few times a year","Democrat",3,TRUE,FALSE
"6237",1,2,1,1,NA,1,3,2,1,1,3,3,3,1,"City","City Person",NA,NA,50,60,100,85,NA,NA,5,4,5,1,5,3,1,"Male","Some College","Hispanic","A few times a year","Republican",5,FALSE,FALSE
"6238",4,5,2,3,2,2,2,3,3,3,2,2,2,2,"Suburb","City Person",86,30,85,15,60,30,85,30,6,6,6,4,2,2,4,"Female","High School","White","A few times a year","Democrat",2,TRUE,FALSE
"6239",3,1,2,6,1,1,4,3,5,5,4,4,4,1,"Small Town","City Person",40,60,30,60,40,4,0,40,1,1,4,5,1,4,5,"Female","High School","White",NA,"Republican",6,TRUE,FALSE
"6240",1,7,6,7,7,NA,1,3,1,2,5,1,3,3,"Suburb","Suburb Person",1,75,12,85,18,85,50,1,4,6,6,1,4,4,3,"Female","Bachelor's Degree","White",NA,"Republican",6,FALSE,TRUE
"6241",6,1,1,2,1,1,1,1,3,3,2,1,1,1,"City","Small Town Person",15,0,15,0,85,0,100,15,4,7,7,4,1,1,4,"Female","Some College","White",NA,"Independent",4,FALSE,FALSE
"6242",3,4,6,6,4,4,3,4,3,2,3,3,3,4,"Suburb","Suburb Person",0,50,15,85,30,60,50,0,6,5,7,3,3,4,2,"Male","Graduate Degree","Black","Every week","Republican",5,FALSE,TRUE
"6243",2,5,7,7,7,6,3,3,1,1,3,2,3,3,"Suburb","Suburb Person",0,100,0,100,0,100,100,0,4,4,5,1,5,5,2,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"6244",5,NA,3,4,5,4,1,1,2,1,2,1,1,1,"City","Small Town Person",40,70,50,60,50,70,NA,40,4,4,4,3,3,3,3,"Female","Some College","White","Almost every week","Republican",6,FALSE,TRUE
"6245",5,3,7,7,7,5,1,1,1,1,5,3,5,2,NA,NA,0,70,0,70,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","White",NA,"Republican",7,FALSE,FALSE
"6246",5,5,3,6,3,1,3,1,5,3,5,2,2,2,"Suburb","Suburb Person",20,20,50,0,40,30,85,20,5,6,5,4,3,2,5,"Male","Graduate Degree","White","Every week","Independent",4,FALSE,FALSE
"6247",1,7,7,6,6,7,1,5,1,1,5,1,5,5,NA,NA,0,60,0,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Republican",5,FALSE,FALSE
"6248",6,3,1,2,1,1,3,3,3,2,3,3,2,1,"Suburb","Suburb Person",80,20,85,0,85,0,40,20,6,4,4,5,1,1,5,"Female","High School","White",NA,"Democrat",3,FALSE,FALSE
"6249",5,3,NA,NA,2,4,1,1,3,1,5,2,3,3,"Suburb","Suburb Person",60,50,60,0,60,40,NA,50,6,6,4,2,1,1,5,"Male","High School","Black","Almost every week","Democrat",3,TRUE,FALSE
"6250",1,5,7,7,7,4,3,3,2,1,5,3,3,4,"City","Suburb Person",0,85,15,85,50,70,85,0,4,4,4,3,4,4,3,"Male","Bachelor's Degree","White","A few times a year","Republican",7,FALSE,TRUE
"6251",4,5,4,6,6,5,3,1,2,2,5,2,3,3,"Suburb","Suburb Person",0,60,0,100,15,100,100,0,6,6,6,1,2,3,2,"Female","High School","White","Every week","Republican",7,FALSE,TRUE
"6252",5,3,2,NA,7,3,3,1,4,3,3,2,5,2,"Rural Area","Suburb Person",70,15,85,0,90,0,70,15,4,6,5,4,2,4,4,"Male","Some College","White",NA,"Democrat",3,TRUE,FALSE
"6253",NA,4,NA,2,NA,NA,3,1,1,3,5,3,3,4,"City","City Person",50,85,0,85,0,85,NA,50,4,4,4,3,5,4,2,"Male","High School","Hispanic",NA,"Republican",7,FALSE,FALSE
"6254",5,4,3,2,2,2,2,1,4,3,3,1,2,1,"City","City Person",70,15,70,0,85,0,50,15,4,4,5,5,1,1,4,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"6255",5,2,2,NA,3,1,4,2,5,3,4,3,2,1,"Small Town","City Person",70,0,85,0,85,0,NA,0,4,2,4,4,2,2,4,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"6256",5,4,1,NA,1,1,1,1,2,2,3,1,1,1,"Small Town","Suburb Person",85,15,100,0,100,0,NA,15,4,4,4,5,3,3,5,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"6257",NA,7,5,7,7,NA,2,2,1,1,4,3,3,2,"Rural Area","Country Person",40,85,40,60,40,60,85,40,4,4,4,2,5,5,2,"Male","Bachelor's Degree","Hispanic","A few times a year","Republican",6,FALSE,FALSE
"6258",NA,NA,NA,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Suburb","Country Person",50,50,NA,50,NA,NA,NA,50,NA,NA,NA,3,3,3,3,"Male","Some College","White",NA,"Independent",4,FALSE,FALSE
"6259",NA,4,4,3,2,2,3,1,4,2,4,3,1,2,"Suburb","Suburb Person",60,0,70,0,70,0,50,0,6,6,6,4,2,2,4,"Female","Bachelor's Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"6260",5,6,4,4,4,4,3,1,2,1,2,1,2,2,"Rural Area","Country Person",0,85,0,85,30,100,100,0,6,6,4,3,2,5,2,"Female","Some College","White",NA,"Republican",7,FALSE,TRUE
"6261",NA,5,3,NA,4,NA,2,1,3,2,3,3,1,1,"City","City Person",85,0,NA,20,90,0,NA,0,4,4,4,3,3,3,3,"Female","High School","Hispanic",NA,"Democrat",2,TRUE,FALSE
"6262",5,4,1,5,4,1,3,1,3,3,2,1,1,2,"Rural Area","Country Person",85,0,85,0,100,0,100,0,6,5,4,3,2,2,5,"Female","Some College","White","Every week","Democrat",1,TRUE,FALSE
"6263",5,NA,2,4,NA,5,3,2,1,1,3,3,3,2,"Suburb","Country Person",50,70,60,30,70,40,50,70,7,2,6,2,1,2,4,"Female","Some College","Hispanic","Once or twice a month","Democrat",2,TRUE,FALSE
"6264",4,5,1,2,NA,3,1,1,2,2,1,3,1,2,"City","City Person",70,30,85,15,85,30,60,30,4,4,7,1,1,5,1,"Female","Some College","White","Almost every week","Democrat",2,FALSE,FALSE
"6265",NA,2,2,2,7,2,2,2,3,1,5,1,5,1,"Small Town","Small Town Person",60,40,70,0,70,0,85,40,4,6,6,3,3,3,3,"Female","Some College","White",NA,"Democrat",3,TRUE,FALSE
"6266",4,6,3,6,6,6,3,1,1,3,5,3,3,3,"Small Town","Country Person",0,100,0,100,0,85,85,0,6,6,6,1,5,3,1,"Male","Graduate Degree","White","Almost every week","Republican",7,FALSE,TRUE
"6267",5,5,7,6,NA,3,1,1,2,1,1,1,3,1,"Small Town","Small Town Person",30,30,70,0,60,15,70,30,6,7,7,3,4,4,4,"Male","Graduate Degree","White","Every week","Republican",5,TRUE,FALSE
"6268",5,1,5,5,4,1,3,3,3,3,2,2,3,1,"Suburb","City Person",75,40,95,5,85,0,100,75,5,4,5,3,2,3,3,"Male","Bachelor's Degree","White",NA,"Republican",5,TRUE,FALSE
"6269",4,6,5,6,6,6,3,2,2,1,3,1,3,3,"Rural Area","Country Person",0,70,0,85,0,100,100,0,4,4,4,2,5,2,3,"Female","Less than High School","White","Almost every week","Republican",7,FALSE,TRUE
"6270",3,1,1,1,NA,1,1,1,3,4,5,1,1,3,"Small Town","Country Person",60,0,0,0,0,0,100,60,7,7,7,1,5,5,3,"Male","Some College","White",NA,"Independent",4,FALSE,FALSE
"6271",7,1,1,1,1,1,1,1,3,3,1,1,1,3,"Suburb","Country Person",0,0,0,0,0,5,99,0,6,6,7,5,3,3,5,"Male","Graduate Degree","White",NA,"Independent",4,FALSE,FALSE
"6272",4,5,NA,5,2,2,3,2,2,2,3,3,3,1,"City","City Person",55,75,30,25,60,40,45,55,3,3,4,2,2,2,3,"Female","Bachelor's Degree","White","A few times a year","Republican",6,TRUE,FALSE
"6273",5,5,5,5,5,NA,3,1,3,3,3,3,4,3,"Rural Area","Small Town Person",30,60,30,50,15,40,70,30,4,4,4,2,2,2,3,"Female","Some College","White",NA,"Republican",5,FALSE,FALSE
"6274",5,6,2,5,6,2,1,2,3,2,3,3,3,3,"Suburb","Suburb Person",85,NA,85,0,85,0,90,NA,4,4,4,1,4,5,2,"Male","Bachelor's Degree","White",NA,"Democrat",2,TRUE,FALSE
"6275",4,5,4,5,4,4,3,1,3,3,3,3,3,3,"City","Small Town Person",50,50,0,75,0,NA,85,50,4,4,4,3,4,4,5,"Female","Some College","White","Every week","Democrat",2,FALSE,TRUE
"6276",5,5,NA,NA,5,4,1,1,2,1,3,3,2,3,NA,NA,70,60,70,40,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,"Female","Graduate Degree","Black",NA,"Democrat",3,FALSE,FALSE
"6277",4,NA,5,3,2,4,3,3,3,3,3,3,3,3,NA,NA,50,50,50,85,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","Hispanic",NA,"Republican",5,FALSE,FALSE
"6278",7,7,1,1,7,NA,1,1,1,1,3,3,3,3,"City","City Person",0,100,0,100,0,100,70,0,4,4,4,1,5,5,1,"Male","Some College","Hispanic","Once or twice a month","Republican",7,FALSE,TRUE
"6279",5,4,2,4,3,2,1,1,4,3,2,2,2,2,"City","Small Town Person",45,25,70,0,70,0,70,25,4,4,6,4,2,4,4,"Male","Some College","White","Almost every week","Democrat",3,TRUE,FALSE
"6280",4,5,2,5,3,3,2,1,2,1,3,3,2,2,"City","City Person",30,50,50,0,60,30,85,50,4,5,6,2,1,4,5,"Female","Some College","White",NA,"Democrat",2,FALSE,TRUE
"6281",6,3,4,3,2,2,3,1,4,2,2,2,2,1,"City","Small Town Person",75,25,80,0,80,0,30,25,6,4,6,5,1,5,5,"Male","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"6282",2,1,2,3,2,2,1,1,5,5,1,4,1,1,NA,NA,75,30,70,10,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Male","Graduate Degree","White","Once or twice a month","Democrat",2,FALSE,FALSE
"6283",6,2,1,3,2,1,3,1,3,3,3,1,1,1,"Small Town","City Person",70,30,85,0,80,0,85,30,1,2,6,5,1,1,5,"Male","Bachelor's Degree","White","Once or twice a month","Democrat",1,TRUE,FALSE
"6284",NA,4,3,2,2,1,2,1,3,2,3,2,2,1,"Suburb","Suburb Person",85,15,100,0,100,0,50,15,4,5,6,2,2,2,5,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"6285",3,5,NA,5,NA,4,2,1,1,3,5,3,3,2,NA,NA,30,NA,40,85,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Female","High School","White",NA,"Republican",7,FALSE,FALSE
"6286",2,7,6,7,5,7,5,1,1,1,3,1,3,5,NA,NA,0,95,0,95,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","Hispanic",NA,"Republican",7,FALSE,FALSE
"6287",3,6,6,4,6,NA,2,3,1,3,3,3,2,4,"Rural Area","Country Person",0,85,0,100,40,70,50,0,6,6,6,2,3,4,2,"Male","High School","White",NA,"Republican",7,FALSE,TRUE
"6288",NA,NA,NA,6,5,6,4,2,3,2,3,3,2,3,"Suburb","Suburb Person",70,30,70,50,85,15,70,30,2,2,4,1,4,3,3,"Female","Less than High School","White",NA,"Democrat",3,TRUE,FALSE
"6289",6,2,3,4,3,3,1,2,4,4,3,1,2,2,"Small Town","Small Town Person",60,45,63,10,50,15,45,60,4,4,6,2,2,2,4,"Female","Some College","Black",NA,"Republican",6,FALSE,FALSE
"6290",5,2,2,2,1,1,1,1,3,2,3,1,2,1,"Suburb","City Person",60,0,70,0,40,0,60,0,2,4,4,5,1,1,5,"Male","Bachelor's Degree","Asian",NA,"Democrat",1,TRUE,FALSE
"6291",1,5,7,7,3,4,3,3,2,1,3,3,3,3,"City","Country Person",0,70,30,60,15,60,90,0,7,7,7,4,1,2,4,"Female","Graduate Degree","White",NA,"Republican",5,FALSE,TRUE
"6292",2,4,5,7,7,5,3,4,4,4,4,5,3,3,"City","Small Town Person",15,40,0,70,0,70,60,15,5,7,7,1,2,3,4,"Female","Graduate Degree","White","Almost every week","Republican",5,FALSE,TRUE
"6293",1,3,7,7,6,6,1,1,1,1,3,2,1,4,"Suburb","Small Town Person",0,100,15,100,25,100,80,0,6,6,6,1,5,4,2,"Male","Bachelor's Degree","White","A few times a year","Republican",7,FALSE,TRUE
"6294",NA,2,1,4,1,1,3,1,1,3,3,1,1,1,"Small Town","Small Town Person",60,40,15,15,0,0,70,40,6,6,6,4,2,3,4,"Male","High School","White",NA,"Democrat",3,FALSE,FALSE
